Wavelength,bxw2Absorbance,bxw0Absorbance
591.1775577,0.072995296,0.085285041
591.2338416,0.071624968,0.085339611
591.290122,0.070283966,0.082717838
591.3463989,0.0690492,0.079522941
591.4026724,0.06766089,0.078464842
591.4589425,0.066867768,0.077169515
591.5152091,0.068870003,0.075261432
591.5714723,0.074822271,0.081720185
591.6277321,0.084310396,0.093621093
591.6839884,0.097732017,0.123994694
591.7402413,0.115404007,0.144029765
591.7964907,0.133642605,0.163148131
591.8527367,0.149063824,0.186292116
591.9089793,0.160675114,0.210885312
591.9652184,0.168057485,0.221313644
592.0214541,0.16983706,0.215692777
592.0776863,0.168287325,0.209810439
592.1339151,0.165626317,0.207728575
592.1901404,0.16354714,0.209263601
592.2463623,0.161418736,0.204222062
592.3025808,0.15892191,0.204340708
592.3587958,0.156268923,0.198654552
592.4150074,0.153910085,0.191049486
592.4712156,0.150530622,0.180749878
592.5274203,0.146806192,0.173942388
592.5836216,0.142816501,0.174118781
592.6398194,0.139289618,0.175260073
592.6960138,0.135486658,0.167245852
592.7522047,0.132174985,0.158420618
592.8083922,0.129209812,0.155832425
592.8645763,0.12750682,0.154567712
592.9207569,0.125357628,0.15241576
592.9769341,0.123271329,0.150345015
593.0331078,0.121357488,0.145091221
593.0892781,0.12022902,0.145993196
593.145445,0.118720654,0.141352037
593.2016084,0.11724293,0.141715931
593.2577684,0.115293583,0.139682298
593.3139249,0.113156274,0.135083365
593.370078,0.110409571,0.133871534
593.4262277,0.107218636,0.133848303
593.4823739,0.104151684,0.131513737
593.5385167,0.10145291,0.127648851
593.594656,0.098530601,0.118937374
593.6507919,0.095597135,0.116991374
593.7069244,0.093157141,0.115254804
593.7630534,0.090598881,0.111124028
593.819179,0.088292554,0.105996938
593.8753011,0.086291723,0.10673999
593.9314198,0.084336689,0.101811618
593.987535,0.082312582,0.100229803
594.0436468,0.080232492,0.09411956
594.0997552,0.078064446,0.089736297
594.1558601,0.075671381,0.08767326
594.2119616,0.073166511,0.088383687
594.2680597,0.070539574,0.085845655
594.3241543,0.068235226,0.087935327
594.3802455,0.066484964,0.083358416
594.4363332,0.065161521,0.083901191
594.4924175,0.06405705,0.084060867
594.5484983,0.063548139,0.081751721
594.6045757,0.063403441,0.085304416
594.6606497,0.062844608,0.08201728
594.7167202,0.062105143,0.080442383
594.7727873,0.061521037,0.084508842
594.8288509,0.060250543,0.08159372
594.8849111,0.058675776,0.076679543
594.9409679,0.056747144,0.077775182
594.9970212,0.054968254,0.077896412
595.0530711,0.052910217,0.074063287
595.1091175,0.051547657,0.065346224
595.1651605,0.050938816,0.066863054
595.2212001,0.052603724,0.068519105
595.2772362,0.058354691,0.070977004
595.3332689,0.070650938,0.074657088
595.3892981,0.087638289,0.092088723
595.4453239,0.1068827,0.129073771
595.5013463,0.125304587,0.163457702
595.5573652,0.139968088,0.181593706
595.6133807,0.148123463,0.189264901
595.6693927,0.151311817,0.191062875
595.7254013,0.151960073,0.190936534
595.7814065,0.151894691,0.187481984
595.8374082,0.150872982,0.181612298
595.8934065,0.148525896,0.180880968
595.9494013,0.145299521,0.176941234
596.0053927,0.141596368,0.173607568
596.0613806,0.138022773,0.16996961
596.1173651,0.134998893,0.162558147
596.1733462,0.132837586,0.158179026
596.2293238,0.131256109,0.15710598
596.285298,0.129494703,0.157322783
596.3412688,0.127348662,0.149951892
596.3972361,0.124913597,0.144198722
596.4531999,0.122301661,0.14371472
596.5091604,0.11913089,0.138656623
596.5651174,0.116292409,0.132944
596.6210709,0.113819719,0.13319618
596.677021,0.111518334,0.128996347
596.7329677,0.1093228,0.128992662
596.7889109,0.107619644,0.124382305
596.8448507,0.10592556,0.119390264
596.900787,0.104237534,0.121646243
596.9567199,0.102262503,0.119555023
597.0126494,0.099993627,0.119665076
597.0685754,0.097809716,0.114094452
597.124498,0.095290396,0.112761587
597.1804171,0.092753731,0.108732604
597.2363328,0.090195486,0.10653211
597.2922451,0.088050149,0.105497556
597.3481539,0.085807473,0.100185331
597.4040593,0.083895414,0.098155205
597.4599612,0.081825274,0.097746804
597.5158597,0.079995593,0.096774681
597.5717548,0.077824348,0.094156653
597.6276464,0.075818552,0.092789541
597.6835345,0.073704577,0.086704324
597.7394193,0.071761221,0.081962402
597.7953006,0.070111301,0.081490387
597.8511784,0.068807187,0.079803553
597.9070528,0.067098872,0.081037549
597.9629238,0.065944569,0.082950043
598.0187913,0.065080847,0.079314973
598.0746554,0.064382219,0.07335271
598.1305161,0.063652802,0.074394824
598.1863733,0.063276156,0.077394882
598.242227,0.062495648,0.06710127
598.2980774,0.061537222,0.06613325
598.3539243,0.060682638,0.069062369
598.4097677,0.059654227,0.065740482
598.4656077,0.058347387,0.064267333
598.5214443,0.057237431,0.063762617
598.5772774,0.056029411,0.063352608
598.6331071,0.054254609,0.061190361
598.6889333,0.052699469,0.056822465
598.7447561,0.051633553,0.055153509
598.8005755,0.050482145,0.052667064
598.8563914,0.049803252,0.052240565
598.9122039,0.049841703,0.053216283
598.9680129,0.050735074,0.05247823
599.0238185,0.054193638,0.053279974
599.0796207,0.06222609,0.056592456
599.1354194,0.074579348,0.066870487
599.1912147,0.089836762,0.093446672
599.2470065,0.105997256,0.128492176
599.3027949,0.119684056,0.151429967
599.3585799,0.128374254,0.1687601
599.4143614,0.131817057,0.172379318
599.4701395,0.131819615,0.169965358
599.5259141,0.130180417,0.16766926
599.5816853,0.128518682,0.159830705
599.6374531,0.127183194,0.157545531
599.6932174,0.126254117,0.158075205
599.7489782,0.125044502,0.15652059
599.8047357,0.123421131,0.149706519
599.8604897,0.121031192,0.146555475
599.9162402,0.118578464,0.146662907
599.9719873,0.115596751,0.137642801
600.027731,0.112285111,0.133267507
600.0834712,0.108840108,0.134623521
600.139208,0.105593045,0.12698404
600.1949414,0.102151965,0.123656105
600.2506713,0.098563629,0.123765843
600.3063977,0.094900166,0.121992094
600.3621208,0.091821791,0.115972818
600.4178403,0.089426237,0.113254343
600.4735565,0.087382743,0.111927193
600.5292692,0.085834821,0.105658384
600.5849785,0.085049353,0.104420283
600.6406843,0.084138374,0.099693457
600.6963867,0.083218634,0.097087134
600.7520856,0.082343115,0.099348847
600.8077811,0.081580937,0.094567495
600.8634732,0.080472009,0.090350964
600.9191618,0.079827162,0.096621486
600.974847,0.078753182,0.095176794
601.0305287,0.077766878,0.09425358
601.086207,0.077185292,0.09021178
601.1418819,0.076978471,0.089629839
601.1975533,0.076502228,0.085708338
601.2532213,0.07578192,0.086150018
601.3088858,0.074493825,0.082904857
601.3645469,0.072684806,0.0764848
601.4202045,0.070517298,0.077192271
601.4758588,0.068382132,0.073821392
601.5315095,0.066635354,0.074167513
601.5871569,0.064811636,0.074115101
601.6428008,0.062783994,0.070363607
601.6984412,0.060776564,0.070597991
601.7540782,0.058843183,0.064041385
601.8097118,0.057317058,0.061495424
601.8653419,0.056224815,0.061010947
601.9209686,0.055695475,0.062736897
601.9765919,0.055415117,0.060753428
602.0322117,0.055348324,0.060338931
602.087828,0.054850843,0.058691475
602.143441,0.054293857,0.058690533
602.1990505,0.053278405,0.06041168
602.2546565,0.052267991,0.061570671
602.3102591,0.050983275,0.062361645
602.3658583,0.049781403,0.060177831
602.421454,0.048732873,0.058547031
602.4770463,0.047781272,0.055401923
602.5326351,0.046352197,0.053471058
602.5882205,0.04539927,0.055286234
602.6438025,0.04449575,0.052841218
602.699381,0.043337803,0.052827366
602.7549561,0.042750277,0.055755232
602.8105277,0.043222588,0.055664379
602.8660959,0.04624566,0.055168043
602.9216607,0.054325046,0.059999448
602.977222,0.065751365,0.070929861
603.0327799,0.078552006,0.102177246
603.0883343,0.092634394,0.129007583
603.1438853,0.105036378,0.139982122
603.1994329,0.112608676,0.144863357
603.254977,0.116937889,0.151182974
603.3105177,0.118981247,0.153879635
603.3660549,0.11878715,0.153084255
603.4215887,0.116929541,0.150648103
603.4771191,0.114093142,0.15271259
603.532646,0.111067973,0.149298082
603.5881694,0.109380665,0.142981107
603.6436895,0.108402886,0.140447216
603.6992061,0.107646291,0.145116611
603.7547192,0.10671193,0.140384195
603.8102289,0.105362171,0.133763602
603.8657352,0.10284084,0.130702589
603.921238,0.100101066,0.123545227
603.9767374,0.096897605,0.119844787
604.0322334,0.093734235,0.123059252
604.0877259,0.090647883,0.116138372
604.1432149,0.088108568,0.111828915
604.1987006,0.08576899,0.109420683
604.2541827,0.08379749,0.108121328
604.3096615,0.082156293,0.10546486
604.3651368,0.081105267,0.102071374
604.4206087,0.079613846,0.100230931
604.4760771,0.07791803,0.100752679
604.5315421,0.076331539,0.102082802
604.5870036,0.07471745,0.097881227
604.6424617,0.072703982,0.096798732
604.6979164,0.070795794,0.091196669
604.7533676,0.068724859,0.089039095
604.8088154,0.06648015,0.084889515
604.8642597,0.06447608,0.082457461
604.9197006,0.062529867,0.082422998
604.9751381,0.060586964,0.081594609
605.0305721,0.059051267,0.076736608
605.0860026,0.057798325,0.074246724
605.1414298,0.056441854,0.070144536
605.1968535,0.055589983,0.071211872
605.2522737,0.055212403,0.069503645
605.3076906,0.054992243,0.067747033
605.3631039,0.05523148,0.069107565
605.4185139,0.05553557,0.067632809
605.4739203,0.055232363,0.064760733
605.5293234,0.054425301,0.06267108
605.584723,0.053450014,0.062842768
605.6401192,0.052079256,0.057934043
605.6955119,0.050690409,0.059209255
605.7509012,0.049324779,0.060934286
605.8062871,0.048251808,0.058721105
605.8616695,0.0472834,0.058615817
605.9170484,0.046304192,0.056122919
605.972424,0.045480044,0.055172105
606.027796,0.044918236,0.052362045
606.0831647,0.044160818,0.051963454
606.1385299,0.04328602,0.04980088
606.1938917,0.042244365,0.047177074
606.24925,0.04141749,0.047554446
606.3046049,0.040605856,0.049687784
606.3599563,0.040388888,0.050573782
606.4153043,0.040301762,0.047845772
606.4706489,0.040146645,0.049179478
606.52599,0.039498441,0.048183936
606.5813277,0.038936712,0.04994333
606.6366619,0.038599748,0.048518672
606.6919927,0.039597899,0.052530767
606.7473201,0.043295093,0.048217787
606.802644,0.049890927,0.053355459
606.8579645,0.059155538,0.069387547
606.9132815,0.069997266,0.085002168
606.9685951,0.080251057,0.100755351
607.0239053,0.087879089,0.113674857
607.079212,0.092803953,0.118746899
607.1345153,0.09490483,0.119448417
607.1898151,0.095533251,0.116320184
607.2451115,0.095650949,0.117211015
607.3004044,0.095898193,0.121897783
607.355694,0.095984345,0.124576002
607.41098,0.096084838,0.11930967
607.4662627,0.095574263,0.117760815
607.5215418,0.094471811,0.116920111
607.5768176,0.093375371,0.114324867
607.6320899,0.092231454,0.115316725
607.6873588,0.09047523,0.111006621
607.7426242,0.088204444,0.110189881
607.7978862,0.08583945,0.106958185
607.8531447,0.083269288,0.102815289
607.9083998,0.080705097,0.103086759
607.9636515,0.078485349,0.097643356
608.0188997,0.077225736,0.09810377
608.0741445,0.07641182,0.093110037
608.1293859,0.075807668,0.091624012
608.1846238,0.074933485,0.092931108
608.2398582,0.074155203,0.093458229
608.2950893,0.072472875,0.092974683
608.3503168,0.070571015,0.091636899
608.405541,0.068617138,0.085100391
608.4607617,0.066986191,0.083537522
608.5159789,0.065192167,0.08104352
608.5711928,0.064148188,0.078721918
608.6264031,0.063300039,0.078340172
608.6816101,0.062552939,0.07637291
608.7368136,0.061555455,0.071012105
608.7920136,0.060556106,0.0680384
608.8472103,0.059010758,0.069555294
608.9024034,0.057302429,0.072528851
608.9575932,0.05556333,0.069774004
609.0127795,0.053844746,0.069988238
609.0679623,0.051876434,0.069283711
609.1231417,0.0504284,0.063807354
609.1783177,0.049473625,0.065165657
609.2334902,0.048871536,0.063877837
609.2886593,0.048494651,0.064289425
609.343825,0.048870732,0.061198087
609.3989872,0.049564454,0.059583371
609.454146,0.050067245,0.061519746
609.5093013,0.049851239,0.057659877
609.5644532,0.049291547,0.055885713
609.6196016,0.048288524,0.055903515
609.6747466,0.047169167,0.05554065
609.7298882,0.045903108,0.051660172
609.7850263,0.045119484,0.051549501
609.840161,0.04468478,0.049048968
609.8952923,0.044414345,0.049546632
609.9504201,0.043966133,0.053111298
610.0055444,0.04318967,0.050028399
610.0606654,0.041822025,0.052559328
610.1157829,0.040173878,0.050809448
610.1708969,0.038439972,0.050018484
610.2260075,0.036840628,0.050944349
610.2811147,0.035756793,0.048918421
610.3362184,0.035430172,0.045669443
610.3913187,0.035466844,0.043258859
610.4464155,0.036089781,0.042198489
610.5015089,0.036305686,0.045047537
610.5565989,0.036663022,0.046906476
610.6116854,0.038046916,0.045599249
610.6667685,0.041554026,0.043858995
610.7218481,0.046204535,0.049964342
610.7769243,0.051975094,0.059808511
610.8319971,0.058256979,0.071094962
610.8870664,0.064292435,0.081585469
610.9421322,0.069435747,0.084712521
610.9971947,0.073916975,0.089146634
611.0522537,0.077545249,0.101815328
611.1073092,0.080681703,0.106664668
611.1623613,0.082857436,0.109940683
611.21741,0.083560329,0.110237593
611.2724552,0.083179643,0.106645841
611.327497,0.082803903,0.103620345
611.3825354,0.082385813,0.107376413
611.4375703,0.081951965,0.10873649
611.4926018,0.08146303,0.103470568
611.5476298,0.080437137,0.101650327
611.6026544,0.079009379,0.100663229
611.6576755,0.077653443,0.098231336
611.7126932,0.076496096,0.091727998
611.7677075,0.075489013,0.087297319
611.8227183,0.07489906,0.087521217
611.8777257,0.074036199,0.084277803
611.9327297,0.072867795,0.082929784
611.9877302,0.071601673,0.083962047
612.0427272,0.069961255,0.080989051
612.0977208,0.068592705,0.076156116
612.152711,0.067838146,0.074076845
612.2076978,0.066930014,0.076898785
612.2626811,0.065889004,0.077251483
612.3176609,0.064575815,0.077476473
612.3726374,0.062834696,0.073344658
612.4276103,0.061124122,0.068388167
612.4825799,0.060030826,0.064015417
612.537546,0.059184491,0.064222932
612.5925086,0.058783104,0.067683101
612.6474678,0.058216143,0.066272327
612.7024236,0.05752356,0.061777146
612.757376,0.056402641,0.061519771
612.8123249,0.054951928,0.06083588
612.8672703,0.053517054,0.058813869
612.9222123,0.052670818,0.059668032
612.9771509,0.051898363,0.06101397
613.032086,0.051759634,0.059089482
613.0870177,0.05212243,0.06026013
613.141946,0.05237249,0.056723088
613.1968708,0.052234901,0.058081742
613.2517922,0.052189689,0.054652118
613.3067101,0.051505336,0.051320902
613.3616246,0.05022769,0.04969138
613.4165356,0.049335333,0.050841662
613.4714432,0.048552835,0.047789312
613.5263474,0.047266969,0.043751325
613.5812481,0.045914037,0.048163317
613.6361454,0.044889193,0.044894696
613.6910393,0.043391697,0.04353265
613.7459297,0.041863639,0.047946479
613.8008166,0.040763278,0.042994338
613.8557002,0.040151085,0.044487976
613.9105802,0.039183598,0.046728216
613.9654569,0.038526609,0.044878801
614.0203301,0.037801804,0.044972826
614.0751999,0.037039232,0.038381221
614.1300662,0.036063275,0.04127126
614.1849291,0.03536657,0.042882574
614.2397885,0.034699469,0.045744464
614.2946445,0.034653345,0.039612851
614.3494971,0.034425961,0.035593096
614.4043462,0.034187458,0.041066595
614.4591918,0.034044942,0.041894144
614.5140341,0.034093882,0.040593912
614.5688729,0.034395859,0.039285722
614.6237082,0.035564992,0.037487281
614.6785402,0.037945201,0.042413987
614.7333686,0.042029556,0.045060712
614.7881937,0.046805476,0.050851007
614.8430153,0.051416178,0.06454974
614.8978334,0.055635831,0.070226083
614.9526481,0.058421744,0.073154919
615.0074594,0.05961119,0.073384602
615.0622672,0.060544285,0.074662785
615.1170716,0.062314876,0.072210871
615.1718726,0.06501666,0.07237473
615.2266701,0.067992798,0.079491456
615.2814642,0.070845463,0.085353824
615.3362548,0.073073499,0.084000424
615.391042,0.074136075,0.086498395
615.4458257,0.07412646,0.087171844
615.500606,0.074212498,0.083839555
615.5553829,0.074296909,0.081905594
615.6101563,0.074564597,0.083932874
615.6649263,0.074753038,0.083277651
615.7196928,0.075007411,0.07913412
615.7744559,0.075235589,0.080046724
615.8292156,0.075437016,0.081429486
615.8839718,0.074922082,0.085235852
615.9387246,0.073929946,0.086218094
615.993474,0.072396554,0.08197098
616.0482199,0.069963469,0.081154461
616.1029623,0.066903616,0.07580726
616.1577013,0.063826622,0.072804193
616.2124369,0.06107108,0.068005041
616.2671691,0.058357325,0.067587815
616.3218978,0.056193111,0.068445855
616.376623,0.054469384,0.06734128
616.4313448,0.053228591,0.063135896
616.4860632,0.052286356,0.062483942
616.5407781,0.051723717,0.059666165
616.5954896,0.051348859,0.058952713
616.6501977,0.050692194,0.052146741
616.7049023,0.049657225,0.051473281
616.7596035,0.04821016,0.05554065
616.8143012,0.046302821,0.05806499
616.8689955,0.044200832,0.053586023
616.9236864,0.042187236,0.048592364
616.9783738,0.040873594,0.045119841
617.0330577,0.039808346,0.047280585
617.0877383,0.038731982,0.046156547
617.1424154,0.0376924,0.046636062
617.197089,0.036880825,0.042196868
617.2517592,0.035471858,0.039618873
617.306426,0.034399951,0.041106955
617.3610893,0.033767248,0.03746993
617.4157492,0.03343594,0.036521033
617.4704056,0.033192187,0.039581219
617.5250587,0.033379068,0.044013112
617.5797082,0.033551468,0.041340906
617.6343543,0.03391265,0.043442747
617.688997,0.033792711,0.042754707
617.7436363,0.033447059,0.043144657
617.7982721,0.032546673,0.043786672
617.8529044,0.030630846,0.041791702
617.9075334,0.028375456,0.038652399
617.9621588,0.026417003,0.040688144
618.0167809,0.025087992,0.040452666
618.0713995,0.024778601,0.041377101
618.1260146,0.025293683,0.04219449
618.1806264,0.026068742,0.044404052
618.2352346,0.027092401,0.042132256
618.2898395,0.0278219,0.04263007
618.3444409,0.028443682,0.042250975
618.3990388,0.028997235,0.045570984
618.4536333,0.029848619,0.04401579
618.5082244,0.031139633,0.040071912
618.5628121,0.032935644,0.036062081
618.6173962,0.034528745,0.036677682
618.671977,0.036198918,0.034216688
618.7265543,0.037397082,0.039482333
618.7811282,0.038261346,0.041562813
618.8356986,0.038870578,0.043374835
618.8902656,0.04077703,0.044977142
618.9448292,0.04377809,0.048223748
618.9993893,0.047695679,0.057499118
619.0539459,0.051587935,0.066868595
619.1084992,0.05492145,0.06992958
619.163049,0.056500758,0.075948645
619.2175953,0.057008005,0.075252017
619.2721382,0.056576485,0.07528382
619.3266777,0.055999833,0.074641021
619.3812137,0.056186392,0.074744051
619.4357463,0.057729366,0.07212523
619.4902754,0.059286981,0.072988175
619.5448011,0.060974039,0.075081091
619.5993234,0.062581306,0.076509623
619.6538422,0.063304375,0.075381259
619.7083576,0.062811415,0.074544746
619.7628695,0.061940485,0.076262362
619.817378,0.060412823,0.075153078
619.8718831,0.05862289,0.074576749
619.9263847,0.056693747,0.071385526
619.9808829,0.05460369,0.071923066
620.0353776,0.053177829,0.067065476
620.0898689,0.052355815,0.067283092
620.1443568,0.051683917,0.065916072
620.1988412,0.051495875,0.062123409
620.2533222,0.051387969,0.060011171
620.3077997,0.05109524,0.059409493
620.3622738,0.050165944,0.057489688
620.4167445,0.049163374,0.057350469
620.4712117,0.047848511,0.057253573
620.5256755,0.046094466,0.059457141
620.5801358,0.043721458,0.06122955
620.6345927,0.041729958,0.060172244
620.6890461,0.040087132,0.055876496
620.7434962,0.038948766,0.05668995
620.7979427,0.038557059,0.057379897
620.8523859,0.039019356,0.055964285
620.9068255,0.039934106,0.049218023
620.9612618,0.040827721,0.048278859
621.0156946,0.041834275,0.048693938
621.070124,0.042611051,0.045788529
621.1245499,0.043170693,0.046313922
621.1789724,0.043280063,0.047163448
621.2333914,0.042996995,0.047152501
621.287807,0.042201435,0.043093437
621.3422192,0.041169321,0.043436521
621.3966279,0.039803239,0.042866083
621.4510332,0.038269327,0.039783024
621.5054351,0.036894828,0.036984456
621.5598335,0.035479643,0.037839867
621.6142284,0.034586448,0.038689817
621.6686199,0.033627956,0.035681964
621.723008,0.033288951,0.039105994
621.7773927,0.033130359,0.041560353
621.8317739,0.033336632,0.0411978
621.8861516,0.033236838,0.040202122
621.9405259,0.033119703,0.040315205
621.9948968,0.033135965,0.038231164
622.0492643,0.033075052,0.037748569
622.1036283,0.032891377,0.039626755
622.1579888,0.032915097,0.040703117
622.2123459,0.0331423,0.03848253
622.2666996,0.033185848,0.035940218
622.3210498,0.033480982,0.03553678
622.3753966,0.033557991,0.036189795
622.42974,0.03371635,0.033191706
622.4840799,0.033575279,0.035457948
622.5384164,0.033416467,0.033641474
622.5927494,0.033185016,0.032181617
622.647079,0.033126227,0.031302892
622.7014051,0.033211737,0.031909939
622.7557278,0.034344988,0.034362314
622.8100471,0.035959547,0.037468103
622.8643629,0.037462478,0.039703916
622.9186753,0.039080645,0.042791778
622.9729843,0.0403007,0.043715917
623.0272898,0.040836935,0.045638162
623.0815919,0.040844239,0.042245627
623.1358905,0.041279158,0.044006703
623.1901857,0.04229751,0.045637944
623.2444774,0.0444581,0.045992901
623.2987657,0.047088235,0.05430703
623.3530506,0.049876558,0.063151715
623.407332,0.052027807,0.065306809
623.46161,0.053340087,0.0710669
623.5158845,0.054184617,0.073903639
623.5701556,0.054027875,0.074063099
623.6244233,0.053107007,0.071226368
623.6786875,0.052414941,0.06929228
623.7329483,0.051837537,0.067472474
623.7872056,0.050958911,0.062080676
623.8414595,0.051131158,0.064319407
623.89571,0.0521462,0.061137673
623.949957,0.053171486,0.062193861
624.0042006,0.053833563,0.065112872
624.0584407,0.05406173,0.064109318
624.1126774,0.054049654,0.059115578
624.1669107,0.05384827,0.063267662
624.2211405,0.053311275,0.061580012
624.2753669,0.052925846,0.061746711
624.3295898,0.052262866,0.063365822
624.3838093,0.050911319,0.060520589
624.4380253,0.049340084,0.057831897
624.4922379,0.047958996,0.056013276
624.5464471,0.046139083,0.054685163
624.6006528,0.044540768,0.051946489
624.6548551,0.043204564,0.048351987
624.709054,0.041669564,0.04937281
624.7632494,0.040119682,0.050027927
624.8174414,0.039049117,0.044222451
624.8716299,0.03790453,0.042461938
624.925815,0.036491425,0.04525116
624.9799966,0.035206052,0.04599937
625.0341748,0.033837287,0.0414903
625.0883496,0.032920689,0.043722814
625.1425209,0.032290378,0.042015178
625.1966888,0.031806466,0.041790475
625.2508532,0.031377154,0.041931724
625.3050142,0.031255363,0.042564948
625.3591718,0.030799988,0.042403849
625.4133259,0.030545363,0.042145678
625.4674766,0.030527659,0.042531519
625.5216238,0.030698688,0.04078149
625.5757676,0.030738118,0.034232156
625.629908,0.031178079,0.031557193
625.6840449,0.031541119,0.033425391
625.7381784,0.032011599,0.036777206
625.7923084,0.032427475,0.037740184
625.846435,0.032688601,0.036201563
625.9005582,0.032473685,0.038401851
625.9546779,0.032079049,0.041271807
626.0087942,0.03171011,0.040947133
626.062907,0.030635765,0.039856756
626.1170164,0.029659801,0.03570399
626.1711224,0.028902574,0.033881022
626.2252249,0.028041487,0.032750753
626.2793239,0.027081338,0.030720071
626.3334196,0.026604129,0.032863581
626.3875118,0.026390687,0.037165999
626.4416005,0.0259053,0.037116685
626.4956858,0.025648806,0.036381958
626.5497677,0.025395551,0.036294058
626.6038461,0.025204988,0.035990207
626.6579211,0.024981658,0.032948077
626.7119927,0.025150216,0.033569884
626.7660608,0.025194551,0.029355678
626.8201254,0.025127587,0.031081348
626.8741867,0.025060186,0.033007805
626.9282444,0.025233439,0.033126177
626.9822988,0.025974162,0.031288345
627.0363497,0.027568549,0.032624184
627.0903972,0.030109318,0.036339679
627.1444412,0.032584167,0.043594633
627.1984818,0.03481852,0.045748388
627.2525189,0.036873098,0.047673469
627.3065526,0.03821605,0.048278306
627.3605829,0.038763224,0.043593107
627.4146097,0.039492325,0.043661359
627.4686331,0.040074588,0.045543724
627.522653,0.040406886,0.044592112
627.5766695,0.041242091,0.045560726
627.6306826,0.043159085,0.043016497
627.6846922,0.045352943,0.04455625
627.7386984,0.048015338,0.051897958
627.7927011,0.050601388,0.054942627
627.8467004,0.05274573,0.060984283
627.9006962,0.053747741,0.06052792
627.9546887,0.054663949,0.057653635
628.0086776,0.055093276,0.055025128
628.0626632,0.054910543,0.057080958
628.1166453,0.054281628,0.057909311
628.1706239,0.052875774,0.055796767
628.2245991,0.050741969,0.051826426
628.2785709,0.048188633,0.050115151
628.3325392,0.045356645,0.049573775
628.3865041,0.0424334,0.045923378
628.4404656,0.040081757,0.047846946
628.4944236,0.038222976,0.049418728
628.5483781,0.036699609,0.048543272
628.6023293,0.036005467,0.048163048
628.6562769,0.036350248,0.046291225
628.7102212,0.037272881,0.047598399
628.764162,0.038672105,0.047075868
628.8180994,0.040212183,0.047669147
628.8720333,0.041755165,0.051952504
628.9259638,0.042629247,0.051229641
628.9798908,0.042989568,0.046563777
629.0338144,0.042690303,0.048333406
629.0877346,0.042052684,0.044492693
629.1416513,0.040984995,0.042750572
629.1955646,0.040169325,0.045965497
629.2494744,0.039453982,0.046017962
629.3033808,0.038711143,0.042927667
629.3572838,0.038537806,0.043749611
629.4111833,0.038670473,0.046000045
629.4650794,0.038681605,0.040723974
629.518972,0.038671123,0.041942354
629.5728612,0.038895497,0.044199209
629.626747,0.038675189,0.039722655
629.6806293,0.038264062,0.040223074
629.7345082,0.037867639,0.041334827
629.7883836,0.037355604,0.03749079
629.8422556,0.036570594,0.040175666
629.8961241,0.035599698,0.040749701
629.9499893,0.034662899,0.038423096
630.0038509,0.033392199,0.038043064
630.0577092,0.032099271,0.035054903
630.111564,0.031099508,0.033450172
630.1654153,0.030416619,0.033597657
630.2192632,0.030017875,0.035274175
630.2731077,0.029980236,0.036215778
630.3269487,0.03003741,0.035383725
630.3807863,0.030337228,0.037035179
630.4346204,0.030226018,0.038277663
630.4884512,0.029906213,0.035521174
630.5422784,0.02921606,0.035873794
630.5961022,0.028607063,0.038045992
630.6499226,0.028000446,0.033388469
630.7037396,0.027800319,0.032442632
630.7575531,0.027506295,0.035001482
630.8113631,0.027935163,0.033540237
630.8651698,0.028354387,0.033385512
630.9189729,0.028936273,0.036203194
630.9727727,0.029509536,0.039518436
631.026569,0.030033398,0.036363503
631.0803618,0.029828124,0.036794498
631.1341513,0.029715095,0.036924756
631.1879372,0.029050877,0.03548377
631.2417198,0.028320926,0.036767786
631.2954989,0.027921836,0.032321711
631.3492745,0.027960991,0.033025389
631.4030468,0.028949771,0.036969846
631.4568155,0.031543671,0.034536815
631.5105809,0.034911736,0.037432746
631.5643428,0.038558009,0.042180766
631.6181012,0.041895573,0.048172308
631.6718562,0.04412075,0.046858767
631.7256078,0.044897665,0.049114928
631.7793559,0.045041439,0.051142071
631.8331006,0.04463549,0.043543027
631.8868419,0.043848778,0.042785194
631.9405797,0.0428487,0.042001975
631.9943141,0.041656564,0.042459568
632.048045,0.040501532,0.037551753
632.1017725,0.040000721,0.041149733
632.1554965,0.039980365,0.04100912
632.2092171,0.040364632,0.04443973
632.2629343,0.040668931,0.048533902
632.316648,0.040901347,0.045673153
632.3703583,0.040405895,0.051131569
632.4240652,0.03947532,0.055869239
632.4777686,0.038500972,0.056151839
632.5314685,0.03785047,0.053995344
632.5851651,0.037459297,0.049238207
632.6388582,0.037213481,0.052162958
632.6925478,0.037266309,0.050897241
632.746234,0.037471816,0.051209884
632.7999168,0.037399431,0.051970344
632.8535961,0.037144423,0.048951414
632.907272,0.037108765,0.048339054
632.9609444,0.037177583,0.047883012
633.0146134,0.036987801,0.049065768
633.068279,0.037003944,0.045092126
633.1219411,0.037104018,0.044882535
633.1755998,0.037199824,0.050283043
633.229255,0.03721913,0.046316788
633.2829068,0.037422063,0.042849681
633.3365551,0.037612014,0.04319968
633.3902001,0.038004433,0.042785296
633.4438415,0.038192374,0.045860093
633.4974796,0.038494079,0.041611317
633.5511142,0.038397805,0.038213546
633.6047453,0.038131045,0.036212173
633.658373,0.037415117,0.036975197
633.7119973,0.036762424,0.042458439
633.7656181,0.036003901,0.04261889
633.8192355,0.035618216,0.042026943
633.8728495,0.035500475,0.039704025
633.92646,0.035229173,0.043322223
633.9800671,0.034910909,0.040425577
