Wavelength,roomT1min1,roomT5min1,roomT5min2
607.4662627,0.077874589,0.080919133,0.080121225
607.5215418,0.077451005,0.080555833,0.080538305
607.5768176,0.07638556,0.078393499,0.079244841
607.6320899,0.075539873,0.076573972,0.078058586
607.6873588,0.075621076,0.076181756,0.077875212
607.7426242,0.076324031,0.076778971,0.078447799
607.7978862,0.075667075,0.076314433,0.077651228
607.8531447,0.075349494,0.077040108,0.078004814
607.9083998,0.074742591,0.077813369,0.078837293
607.9636515,0.074625863,0.078849299,0.0796073
608.0188997,0.075503609,0.079859287,0.080514267
608.0741445,0.076365744,0.0810064,0.082346316
608.1293859,0.076914004,0.081583694,0.083192443
608.1846238,0.077015624,0.082199464,0.083664919
608.2398582,0.076771921,0.081084888,0.082349369
608.2950893,0.076537233,0.080106053,0.081244973
608.3503168,0.076499863,0.079234354,0.080222449
608.405541,0.076845883,0.079841334,0.080718257
608.4607617,0.077111811,0.07972492,0.080803928
608.5159789,0.077194939,0.08016638,0.081277931
608.5711928,0.077853466,0.080651483,0.081238251
608.6264031,0.077363094,0.08047514,0.081157785
608.6816101,0.077246926,0.080907794,0.081725599
608.7368136,0.077227304,0.080471311,0.08165995
608.7920136,0.077388837,0.079545665,0.080690043
608.8472103,0.076552917,0.077814847,0.078944587
608.9024034,0.074891457,0.075736339,0.076990564
608.9575932,0.07474961,0.076184635,0.077040756
609.0127795,0.073883474,0.076008505,0.076530561
609.0679623,0.072250363,0.075990744,0.07655828
609.1231417,0.071996374,0.075585544,0.076376592
609.1783177,0.071816484,0.0753131,0.076673675
609.2334902,0.071187566,0.074561454,0.075819674
609.2886593,0.071022743,0.074086642,0.075348707
609.343825,0.070885276,0.074394031,0.075190592
609.3989872,0.070143384,0.073997418,0.074341759
609.454146,0.069269339,0.072502026,0.07287557
609.5093013,0.069695791,0.072177522,0.072926826
609.5644532,0.070158774,0.071712782,0.072716563
609.6196016,0.070617412,0.071908626,0.072816332
609.6747466,0.070635148,0.072373775,0.073318415
609.7298882,0.071136696,0.073142031,0.073994988
609.7850263,0.07201062,0.073470282,0.074207554
609.840161,0.072258213,0.073571292,0.074623234
609.8952923,0.073059024,0.074841533,0.076077974
609.9504201,0.073581199,0.075577751,0.077068593
610.0055444,0.072400178,0.075107654,0.076698199
610.0606654,0.071618359,0.074485031,0.076410417
610.1157829,0.071559465,0.073951113,0.075590087
610.1708969,0.071947722,0.073757718,0.075382793
610.2260075,0.071807863,0.072372562,0.073927727
610.2811147,0.071242971,0.071371523,0.073241178
610.3362184,0.071558679,0.071589756,0.07364293
610.3913187,0.072488522,0.072230977,0.074261874
610.4464155,0.072451932,0.071377158,0.073415254
610.5015089,0.071777083,0.070707297,0.072999367
610.5565989,0.071060211,0.070339288,0.072744409
610.6116854,0.070038921,0.070460901,0.072861582
610.6667685,0.069908863,0.071619297,0.073469096
610.7218481,0.069160274,0.07264606,0.074369205
610.7769243,0.067625886,0.072258193,0.073706323
610.8319971,0.06781145,0.073285892,0.074660714
610.8870664,0.069281689,0.074959591,0.075650053
610.9421322,0.071475985,0.077186611,0.077888895
610.9971947,0.073876711,0.0797514,0.08003262
611.0522537,0.075224851,0.081516982,0.081553798
611.1073092,0.07545562,0.082100335,0.082243266
611.1623613,0.076860956,0.083739888,0.083901537
611.21741,0.078357325,0.0846371,0.084647364
611.2724552,0.080705226,0.085136267,0.084975343
611.327497,0.080826056,0.084506177,0.084094678
611.3825354,0.07904314,0.083354331,0.082435677
611.4375703,0.079004738,0.082970971,0.082502352
611.4926018,0.078708318,0.082663447,0.082633779
611.5476298,0.077768997,0.08163871,0.081498316
611.6026544,0.07849366,0.081803921,0.081690748
611.6576755,0.080038228,0.081895429,0.082044364
611.7126932,0.079026012,0.080046993,0.080583369
611.7677075,0.078961051,0.078735309,0.079844772
611.8227183,0.07856241,0.077969458,0.079710815
611.8777257,0.077289876,0.077057427,0.079538508
611.9327297,0.076493915,0.076626555,0.079051927
611.9877302,0.075529685,0.075438339,0.078167046
612.0427272,0.074728898,0.075474092,0.078118751
612.0977208,0.07486392,0.076621082,0.078867289
612.152711,0.074055495,0.076402938,0.078070561
612.2076978,0.073651237,0.075623289,0.076706751
612.2626811,0.074370867,0.075946859,0.076949921
612.3176609,0.07395812,0.075667854,0.076528375
612.3726374,0.073158138,0.074427112,0.075182498
612.4276103,0.073344952,0.073448403,0.074486261
612.4825799,0.072802025,0.073510808,0.074456658
612.537546,0.072840397,0.074050242,0.074682611
612.5925086,0.073378946,0.07433057,0.075078927
612.6474678,0.072545808,0.073340066,0.074278509
612.7024236,0.072413377,0.073361173,0.074363948
612.757376,0.072151175,0.073770225,0.074194828
612.8123249,0.072412353,0.074062005,0.074458374
612.8672703,0.072742035,0.074644008,0.075055502
612.9222123,0.070713784,0.074671148,0.075124681
612.9771509,0.069431265,0.074018634,0.074857831
613.032086,0.068361295,0.072974561,0.074157102
613.0870177,0.068326432,0.072590109,0.073599209
613.141946,0.068315069,0.071497195,0.072309219
613.1968708,0.068900622,0.070836279,0.071389116
613.2517922,0.068783502,0.070585373,0.070833686
613.3067101,0.069163153,0.071114398,0.071599435
613.3616246,0.070065785,0.072416603,0.073467711
613.4165356,0.070580558,0.073309339,0.074565738
613.4714432,0.069878573,0.073207802,0.074666329
613.5263474,0.068584661,0.072911025,0.073887587
613.5812481,0.067690972,0.072721722,0.073669182
613.6361454,0.067191988,0.072139904,0.072994458
613.6910393,0.067276863,0.072702489,0.073180297
613.7459297,0.067603924,0.07307512,0.073844106
613.8008166,0.067291711,0.072545332,0.072904068
613.8557002,0.06655037,0.072242948,0.07235481
613.9105802,0.066435768,0.0723218,0.072590843
613.9654569,0.067271729,0.072399775,0.07274074
614.0203301,0.067701934,0.071925624,0.07251586
614.0751999,0.067210925,0.070832292,0.071490385
614.1300662,0.067045019,0.071594565,0.072238042
614.1849291,0.068635177,0.073911723,0.074336281
614.2397885,0.068822403,0.074143072,0.074935777
614.2946445,0.068891054,0.074108508,0.075206677
614.3494971,0.069588641,0.074003132,0.075154647
614.4043462,0.06879209,0.072887512,0.074032968
614.4591918,0.069025354,0.07359671,0.075105356
614.5140341,0.069215229,0.073487838,0.075020722
614.5688729,0.068338398,0.072438507,0.074181181
614.6237082,0.068205013,0.072012927,0.073435779
614.6785402,0.068429241,0.071390519,0.072508182
614.7333686,0.06774354,0.070165681,0.071420966
614.7881937,0.067443443,0.069837219,0.071327187
614.8430153,0.067347362,0.069516271,0.071569958
614.8978334,0.066797831,0.068913792,0.071562967
614.9526481,0.068068447,0.069769675,0.072397844
615.0074594,0.06941938,0.071479201,0.073697432
615.0622672,0.070295708,0.073040522,0.075108212
615.1170716,0.071093191,0.075231985,0.077497653
615.1718726,0.070938955,0.076159508,0.078169299
615.2266701,0.070468273,0.07700591,0.079108828
615.2814642,0.070952957,0.078431797,0.080330348
615.3362548,0.072198511,0.079870173,0.081360756
615.391042,0.075108167,0.082574855,0.083717383
615.4458257,0.076612081,0.083817275,0.084606392
615.500606,0.076575198,0.083650752,0.084227642
615.5553829,0.076305707,0.083284396,0.083932387
615.6101563,0.076619367,0.082819775,0.083608307
615.6649263,0.076345917,0.082490665,0.083800144
615.7196928,0.076511322,0.082181019,0.08381612
615.7744559,0.076547121,0.08165099,0.083665584
615.8292156,0.076804858,0.081428002,0.082953269
615.8839718,0.076006089,0.080660723,0.08194718
615.9387246,0.075441312,0.079738746,0.080711205
615.993474,0.075228678,0.07967441,0.080466029
616.0482199,0.074046993,0.079093711,0.079744236
616.1029623,0.073845986,0.078790633,0.079761639
616.1577013,0.072671207,0.077729491,0.078777455
616.2124369,0.072797251,0.078440015,0.079263448
616.2671691,0.073551535,0.079703071,0.080237629
616.3218978,0.074500677,0.080121976,0.080390927
616.376623,0.074972434,0.08016534,0.080316707
616.4313448,0.074203288,0.079269189,0.079633883
616.4860632,0.074190991,0.078758442,0.07931647
616.5407781,0.074236938,0.078287431,0.079187711
616.5954896,0.073871412,0.077108968,0.07820498
616.6501977,0.074173984,0.077498862,0.078186715
616.7049023,0.07495948,0.079112907,0.080136908
616.7596035,0.075125083,0.079943604,0.081087685
616.8143012,0.076128965,0.080118472,0.081882579
616.8689955,0.074904872,0.078691003,0.08044383
616.9236864,0.073065566,0.076349164,0.077507435
616.9783738,0.072803789,0.075398363,0.075836135
617.0330577,0.072695915,0.074259488,0.074237925
617.0877383,0.072691957,0.074073085,0.073873098
617.1424154,0.072638134,0.073762142,0.073932248
617.197089,0.071801881,0.073110194,0.073205469
617.2517592,0.072197946,0.073319524,0.073680525
617.306426,0.07165104,0.073759085,0.074641737
617.3610893,0.070579112,0.073195585,0.074483126
617.4157492,0.070642061,0.073371774,0.074623492
617.4704056,0.070098405,0.072896655,0.074007887
617.5250587,0.069319936,0.072224724,0.073280133
617.5797082,0.068708209,0.07140384,0.072479777
617.6343543,0.068463849,0.070918781,0.07226529
617.688997,0.069011507,0.071292929,0.07290498
617.7436363,0.068841118,0.070929074,0.072426883
617.7982721,0.068459053,0.069854473,0.071458342
617.8529044,0.068459658,0.069857104,0.071977904
617.9075334,0.06919167,0.070222922,0.072450473
617.9621588,0.069106792,0.070090905,0.072485944
618.0167809,0.069091313,0.070559222,0.072807779
618.0713995,0.067850014,0.069830891,0.071822305
618.1260146,0.067340393,0.069027082,0.071067843
618.1806264,0.068010912,0.069861017,0.072172909
618.2352346,0.069215442,0.071052966,0.07364266
618.2898395,0.070376277,0.07162539,0.074786015
618.3444409,0.070444293,0.071273627,0.07397868
618.3990388,0.070370281,0.070994746,0.073569241
618.4536333,0.070462856,0.071166759,0.073435656
618.5082244,0.070491396,0.07161843,0.073761769
618.5628121,0.070924347,0.072329359,0.074268794
618.6173962,0.070585073,0.073088599,0.075036972
618.671977,0.069764142,0.073149029,0.075091369
618.7265543,0.070094842,0.072631508,0.074682417
618.7811282,0.06896305,0.070969177,0.073235626
618.8356986,0.068371056,0.069742937,0.072215536
618.8902656,0.067743503,0.068260957,0.070856664
618.9448292,0.066603017,0.067569653,0.069933925
618.9993893,0.066436266,0.067272262,0.069638192
619.0539459,0.067067318,0.067742293,0.070088159
619.1084992,0.068354658,0.068463906,0.070758751
619.163049,0.069031061,0.069016676,0.071266939
619.2175953,0.069405362,0.069253607,0.070800423
619.2721382,0.070242483,0.070027726,0.071488987
619.3266777,0.069610335,0.07013155,0.071382229
619.3812137,0.068596294,0.070121068,0.07136119
619.4357463,0.068911718,0.07060214,0.071628554
619.4902754,0.068750679,0.070024651,0.0710039
619.5448011,0.069344357,0.069964224,0.070765315
619.5993234,0.070015459,0.07044519,0.071571717
619.6538422,0.07080696,0.07108036,0.072066625
619.7083576,0.071283012,0.072071572,0.073623544
619.7628695,0.070789108,0.071369807,0.073497741
619.817378,0.071831499,0.071676938,0.074090842
619.8718831,0.073364308,0.072891757,0.075296041
619.9263847,0.07232045,0.072172316,0.074090792
619.9808829,0.072342693,0.07089898,0.072836487
620.0353776,0.074061629,0.071358157,0.073329143
620.0898689,0.074025824,0.070989475,0.072454495
620.1443568,0.07492424,0.071781719,0.073448572
620.1988412,0.074653119,0.071740407,0.073412156
620.2533222,0.074710679,0.071853595,0.073945969
620.3077997,0.075269803,0.072421974,0.075002785
620.3622738,0.074497954,0.072305208,0.075369989
620.4167445,0.074117727,0.071937008,0.07536256
620.4712117,0.073356149,0.071541506,0.075324923
620.5256755,0.073063932,0.071529174,0.075460746
620.5801358,0.073045192,0.07271719,0.076737676
620.6345927,0.071467249,0.072491324,0.076570587
620.6890461,0.071088042,0.072450059,0.07668434
620.7434962,0.071358933,0.073635434,0.077680765
620.7979427,0.071227923,0.074247448,0.078401196
620.8523859,0.072449755,0.075677503,0.079634337
620.9068255,0.072508952,0.075632744,0.079399341
620.9612618,0.071622573,0.074715154,0.078201766
621.0156946,0.071460692,0.07460127,0.077525872
621.070124,0.070823671,0.073452007,0.076048744
621.1245499,0.070301036,0.072032123,0.074225912
621.1789724,0.069704089,0.070875439,0.07240982
621.2333914,0.068135742,0.069580416,0.070695039
621.287807,0.06733765,0.068881412,0.06986796
621.3422192,0.066688987,0.068209997,0.069410495
621.3966279,0.067271078,0.068616052,0.069717519
621.4510332,0.06727809,0.069464013,0.070395218
621.5054351,0.067026993,0.070203796,0.071006497
621.5598335,0.066479072,0.069773151,0.070780158
621.6142284,0.065527031,0.068764284,0.069792711
621.6686199,0.064262091,0.068837392,0.069867397
621.723008,0.063600652,0.068734614,0.069507035
621.7773927,0.064227761,0.069425205,0.070070733
621.8317739,0.064369063,0.070146527,0.070753424
621.8861516,0.063964015,0.069747553,0.070007972
621.9405259,0.063933536,0.069298804,0.069226867
621.9948968,0.063897203,0.068725526,0.068433823
622.0492643,0.063451396,0.066463864,0.066417072
622.1036283,0.063498957,0.065098689,0.065340778
622.1579888,0.063756041,0.063513298,0.064314472
622.2123459,0.06369832,0.062734623,0.063808999
622.2666996,0.063701409,0.063550582,0.064370571
622.3210498,0.062784852,0.064093218,0.06460325
622.3753966,0.061841374,0.065498612,0.065625448
622.42974,0.06223384,0.067201996,0.067117981
622.4840799,0.062935499,0.068176393,0.067791757
622.5384164,0.06367171,0.069485713,0.068814414
622.5927494,0.063633031,0.069018182,0.068437181
622.647079,0.064431887,0.069385254,0.068846717
622.7014051,0.065137775,0.069898596,0.069621737
622.7557278,0.065282109,0.06906648,0.069027086
622.8100471,0.066508704,0.069878189,0.069478716
622.8643629,0.066852914,0.070197634,0.06955285
622.9186753,0.067371701,0.069835986,0.069144946
622.9729843,0.06779662,0.069723539,0.069850713
623.0272898,0.066838069,0.068536174,0.068754706
623.0815919,0.067726251,0.069179749,0.070077627
623.1358905,0.068688745,0.070384873,0.071441957
623.1901857,0.068682038,0.070141418,0.071766837
623.2444774,0.069270312,0.070007025,0.072144089
623.2987657,0.068580212,0.069176712,0.071805145
623.3530506,0.069191481,0.069140672,0.071815147
623.407332,0.069584253,0.070333945,0.072451978
623.46161,0.07013634,0.07161347,0.073385318
623.5158845,0.071779476,0.07336232,0.075358806
623.5701556,0.071174677,0.073240826,0.075539955
623.6244233,0.070394003,0.0730553,0.075537174
623.6786875,0.069743863,0.072858037,0.075164576
623.7329483,0.0686061,0.07249994,0.075458753
623.7872056,0.068080939,0.073336823,0.075650942
623.8414595,0.068932237,0.07464455,0.077033207
623.89571,0.07022677,0.076236444,0.078243553
623.949957,0.070534768,0.077389054,0.079557495
624.0042006,0.070926951,0.077355141,0.079515713
624.0584407,0.071610744,0.078362224,0.08011244
624.1126774,0.071110627,0.078236882,0.079967206
624.1669107,0.071132864,0.078237457,0.080241887
624.2211405,0.072483253,0.078764525,0.080688272
624.2753669,0.073081783,0.078302279,0.080283283
624.3295898,0.073262245,0.076834344,0.07857202
624.3838093,0.072900576,0.074890496,0.076949207
624.4380253,0.073392156,0.073166152,0.075130018
624.4922379,0.073512659,0.07196543,0.074036365
624.5464471,0.073373918,0.071006299,0.073192841
624.6006528,0.074325878,0.071676019,0.07442541
624.6548551,0.075058227,0.072751556,0.075114047
624.709054,0.075597494,0.074202986,0.076920836
624.7632494,0.076286873,0.075058531,0.077471633
624.8174414,0.076394062,0.075933455,0.078130859
624.8716299,0.076553371,0.077041453,0.078673081
624.925815,0.075420844,0.07683273,0.07813526
624.9799966,0.073287783,0.076708252,0.077388881
625.0341748,0.072420956,0.076655885,0.07713418
625.0883496,0.07136074,0.076063092,0.076426379
625.1425209,0.071530513,0.076659494,0.077510722
625.1966888,0.070641055,0.075424573,0.076644416
625.2508532,0.070184629,0.07521669,0.076207893
625.3050142,0.071020486,0.075032955,0.076123406
625.3591718,0.071938003,0.074775904,0.076189056
625.4133259,0.072097614,0.073657141,0.075278471
625.4674766,0.071179901,0.072730382,0.07401868
625.5216238,0.070605592,0.071881774,0.073179437
625.5757676,0.070224603,0.071489541,0.072741119
625.629908,0.068281383,0.069903378,0.071242487
625.6840449,0.068717342,0.070709043,0.071913241
625.7381784,0.068821912,0.070155356,0.071819141
625.7923084,0.068761832,0.070544849,0.072631471
625.846435,0.069276912,0.071711565,0.074332076
625.9005582,0.067990171,0.072033344,0.075115383
625.9546779,0.067893696,0.07270933,0.076040561
626.0087942,0.067413882,0.073178841,0.076466461
626.062907,0.067098844,0.072300109,0.07535152
626.1170164,0.067799435,0.072145701,0.075057232
626.1711224,0.066814902,0.069994034,0.072241925
626.2252249,0.067262692,0.069317313,0.071072111
626.2793239,0.067676596,0.069433691,0.07071047
626.3334196,0.067209276,0.068789235,0.070643746
626.3875118,0.067215855,0.068843075,0.070583003
626.4416005,0.068084164,0.068931292,0.070710153
626.4956858,0.069004798,0.068917412,0.070739175
626.5497677,0.069091984,0.069108969,0.071093574
626.6038461,0.069081899,0.068630331,0.070479795
626.6579211,0.069744075,0.069098554,0.070746907
626.7119927,0.06911518,0.068236563,0.069959498
626.7660608,0.068126299,0.067628123,0.069569128
626.8201254,0.068614097,0.068688479,0.070715885
626.8741867,0.068267808,0.069519228,0.071697698
626.9282444,0.068029654,0.070856099,0.073389999
626.9822988,0.067500625,0.071658914,0.074572456
627.0363497,0.066716278,0.070765595,0.07399719
627.0903972,0.066175971,0.07030473,0.073926837
627.1444412,0.065102426,0.069078825,0.072836756
627.1984818,0.065833882,0.069718894,0.073506854
627.2525189,0.066717597,0.070904564,0.074119709
627.3065526,0.067454595,0.071378615,0.074696551
627.3605829,0.067177624,0.070190463,0.074051491
627.4146097,0.066607157,0.069231398,0.072996699
627.4686331,0.067306569,0.068596743,0.071815344
627.522653,0.067339419,0.067419843,0.070803116
627.5766695,0.067500611,0.066386545,0.069238168
627.6306826,0.066982854,0.065228034,0.067801715
627.6846922,0.067356802,0.064765436,0.067190346
627.7386984,0.06830016,0.06518822,0.06777387
627.7927011,0.069630491,0.065375981,0.067665078
627.8467004,0.071142819,0.067177489,0.069103606
627.9006962,0.071244515,0.067721343,0.069431562
627.9546887,0.073169841,0.070148649,0.071906329
628.0086776,0.073873894,0.071576711,0.072874653
628.0626632,0.072720059,0.071061659,0.072481545
628.1166453,0.071823359,0.071127937,0.07254009
628.1706239,0.071021941,0.071222244,0.072891919
628.2245991,0.070950924,0.071531572,0.073163664
628.2785709,0.070099958,0.071028717,0.072286772
628.3325392,0.068697256,0.068196291,0.069429985
628.3865041,0.067921782,0.067496684,0.068669727
628.4404656,0.066790015,0.066236069,0.067199446
628.4944236,0.067043277,0.066376704,0.067205017
628.5483781,0.067620694,0.066234728,0.067411563
628.6023293,0.067798504,0.066205061,0.068071001
628.6562769,0.067836367,0.066804219,0.06851497
628.7102212,0.06657278,0.06682245,0.068898722
628.764162,0.0661864,0.067481662,0.069077138
628.8180994,0.066378906,0.067988405,0.069185035
628.8720333,0.065621242,0.067326785,0.068602024
628.9259638,0.066129118,0.06835388,0.069622914
628.9798908,0.06538145,0.068628793,0.069533065
629.0338144,0.065435696,0.069707861,0.070763731
629.0877346,0.066173608,0.070716063,0.071732765
629.1416513,0.066404776,0.070796772,0.071938741
629.1955646,0.067222865,0.070515566,0.071772239
629.2494744,0.065896614,0.069361596,0.070697425
629.3033808,0.065357332,0.068677005,0.070062548
629.3572838,0.064433833,0.067791562,0.069439717
629.4111833,0.063111962,0.066057302,0.068103696
629.4650794,0.063227612,0.065850168,0.068675488
629.518972,0.062712831,0.064430767,0.067356735
629.5728612,0.063187541,0.064510854,0.066914971
629.626747,0.063966793,0.065253381,0.067562873
629.6806293,0.063890246,0.065085173,0.067800796
629.7345082,0.065071432,0.066002277,0.068793499
629.7883836,0.066360423,0.067348475,0.069615153
629.8422556,0.068518914,0.070363155,0.071915713
629.8961241,0.06979479,0.072231604,0.073604066
629.9499893,0.070359641,0.073360716,0.074482457
630.0038509,0.070424588,0.074044694,0.075145865
630.0577092,0.069207824,0.073132171,0.074268425
630.111564,0.0700184,0.073884604,0.075048307
630.1654153,0.069278148,0.072899976,0.074139484
630.2192632,0.067670271,0.070851368,0.072561293
630.2731077,0.067457424,0.070253509,0.071809805
630.3269487,0.066813442,0.069865095,0.071791692
630.3807863,0.065861725,0.069115704,0.071722436
630.4346204,0.065724609,0.068878889,0.072359228
630.4884512,0.06611292,0.069172515,0.072654481
630.5422784,0.065327212,0.068720704,0.07241536
630.5961022,0.065076847,0.068840588,0.07256357
630.6499226,0.065101503,0.068759305,0.07226689
630.7037396,0.065666677,0.067674964,0.071321735
630.7575531,0.066361218,0.067308739,0.071336617
630.8113631,0.065980948,0.06696403,0.071413629
630.8651698,0.066297356,0.066952133,0.07196034
630.9189729,0.064537938,0.066900585,0.071809248
630.9727727,0.062926055,0.066524563,0.07089851
631.026569,0.062855264,0.067300119,0.071542726
631.0803618,0.062184321,0.067003691,0.070741435
631.1341513,0.062587072,0.066702463,0.070638754
631.1879372,0.063243253,0.066269364,0.070290489
631.2417198,0.063368224,0.066527984,0.070327807
631.2954989,0.06491263,0.068290281,0.07179816
631.3492745,0.065103331,0.067633359,0.071056145
631.4030468,0.065251477,0.067101254,0.070762253
631.4568155,0.065390594,0.066465253,0.070107655
631.5105809,0.065161753,0.066180596,0.069818829
631.5643428,0.064925348,0.066412505,0.069841823
631.6181012,0.064020732,0.066112812,0.069505767
631.6718562,0.065556531,0.067047039,0.070407205
631.7256078,0.064809834,0.0667542,0.069563852
631.7793559,0.065573868,0.066822951,0.069621328
631.8331006,0.065589797,0.066294383,0.069731319
631.8868419,0.064619306,0.06470585,0.068587523
631.9405797,0.064998823,0.065724011,0.069859479
631.9943141,0.064351665,0.065322882,0.069666571
632.048045,0.064490012,0.065006175,0.069315438
632.1017725,0.064933964,0.065196164,0.069036137
632.1554965,0.064845549,0.06532572,0.068872231
632.2092171,0.065973097,0.066617606,0.070106757
632.2629343,0.065478649,0.06683023,0.0702079
632.316648,0.066270555,0.068133484,0.071213065
632.3703583,0.066420356,0.069070647,0.071923331
632.4240652,0.065983511,0.070041757,0.072428243
632.4777686,0.067210931,0.072096947,0.074330907
632.5314685,0.067594681,0.072531958,0.074627121
632.5851651,0.069303268,0.075544367,0.077393996
632.6388582,0.068491586,0.075623425,0.077375605
632.6925478,0.068053004,0.075591428,0.077460515
632.746234,0.066659252,0.075019285,0.077402187
632.7999168,0.066101614,0.074863877,0.077579055
632.8535961,0.066761539,0.075373859,0.077723813
632.907272,0.066605918,0.075092133,0.077177319
632.9609444,0.067034461,0.075107487,0.076873003
633.0146134,0.067156553,0.074950623,0.076337539
633.068279,0.067926483,0.074758128,0.075411016
633.1219411,0.069160872,0.075825431,0.076296171
633.1755998,0.069839986,0.075970025,0.076515208
633.229255,0.070598125,0.076705169,0.077256226
633.2829068,0.070206819,0.075691041,0.076416757
633.3365551,0.069499495,0.074885244,0.075568279
633.3902001,0.068387198,0.072979565,0.073827923
633.4438415,0.06744578,0.071242993,0.072444469
633.4974796,0.065949732,0.070627655,0.072312938
633.5511142,0.065331849,0.070746205,0.073328026
633.6047453,0.065727206,0.071398751,0.073748127
633.658373,0.06658083,0.072508312,0.07479775
633.7119973,0.067773946,0.073029765,0.075156484
633.7656181,0.068258706,0.073701324,0.075491723
633.8192355,0.067694855,0.072981506,0.074452253
633.8728495,0.067108814,0.07190703,0.073440932
633.92646,0.066001026,0.070935714,0.072259006
633.9800671,0.066241187,0.071418152,0.072954821
634.0336707,0.066426827,0.071144987,0.072804721
634.0872709,0.067501258,0.071423071,0.072898825
634.1408676,0.067105398,0.070090721,0.072070725
634.1944609,0.066986146,0.06973637,0.072009605
634.2480508,0.066679904,0.068663769,0.071067994
634.3016372,0.065683712,0.067875549,0.070014933
634.3552202,0.064583186,0.067619895,0.069274539
634.4087998,0.064490498,0.06771787,0.069884918
634.4623759,0.065368873,0.06815465,0.070370015
634.5159485,0.065387278,0.068714283,0.070901942
634.5695177,0.064225316,0.06815752,0.070449797
634.6230835,0.065438127,0.069461596,0.071659031
634.6766459,0.064867819,0.069158432,0.071079602
634.7302048,0.065765024,0.069751928,0.07177565
634.7837602,0.065463239,0.068991757,0.070599931
634.8373122,0.065071299,0.068219294,0.069610023
634.8908608,0.065627329,0.067897368,0.069340745
634.944406,0.065532228,0.067374466,0.069227177
634.9979477,0.065228678,0.067107857,0.069047884
635.0514859,0.065262762,0.066595418,0.069000127
635.1050207,0.065433282,0.066159574,0.06871003
635.1585521,0.066821264,0.067610546,0.070057109
635.2120801,0.066759472,0.067137664,0.069478281
635.2656045,0.068514393,0.068623151,0.071236595
635.3191256,0.068442955,0.068828078,0.071284727
635.3726432,0.06838455,0.069253294,0.071921277
635.4261574,0.067766525,0.069397957,0.072322755
635.4796681,0.067561772,0.0695349,0.072474541
635.5331754,0.068319006,0.069155237,0.072347737
635.5866793,0.067677657,0.068466624,0.071584402
635.6401797,0.066403869,0.067528344,0.070301638
635.6936766,0.065276774,0.067060371,0.06928614
635.7471702,0.063935982,0.065415983,0.067239507
635.8006603,0.063522672,0.065027968,0.066928922
635.8541469,0.063270366,0.06426203,0.065927876
635.9076301,0.064021344,0.064856019,0.066550255
635.9611099,0.065035521,0.065532117,0.067082177
636.0145862,0.066899157,0.067231508,0.06902632
636.0680591,0.066480874,0.065188173,0.067076479
636.1215286,0.066513681,0.064600113,0.066647525
636.1749946,0.065517104,0.064783593,0.066784687
636.2284571,0.064853317,0.065570144,0.067622892
636.2819162,0.065209269,0.06667704,0.068633646
636.3353719,0.066150387,0.067886563,0.070099238
636.3888242,0.06542525,0.067981494,0.070589008
636.442273,0.064702729,0.068797562,0.071525845
636.4957183,0.064488355,0.068794436,0.07121157
636.5491603,0.064440705,0.068866415,0.070848026
636.6025987,0.064118897,0.069223722,0.070595903
636.6560338,0.064666512,0.069848965,0.071838684
636.7094654,0.065540715,0.069848088,0.071775568
636.7628935,0.067577571,0.071682762,0.073686206
636.8163183,0.068060984,0.072148166,0.074241
636.8697395,0.0674777,0.072177416,0.074165347
636.9231574,0.06618742,0.070725114,0.072820971
636.9765718,0.065869073,0.070578081,0.072668748
637.0299827,0.065079053,0.0698241,0.071523286
637.0833902,0.063499451,0.068610992,0.070228881
637.1367943,0.063672957,0.068787312,0.069951795
637.190195,0.06309463,0.068657304,0.069622589
637.2435921,0.063651301,0.069768941,0.070737674
637.2969859,0.064745718,0.071352068,0.072263606
637.3503762,0.064732361,0.071991838,0.072409565
637.4037631,0.065882063,0.072870854,0.072713268
637.4571465,0.064774002,0.071936113,0.071491428
637.5105265,0.065655953,0.072180294,0.072340768
637.5639031,0.066240451,0.072009778,0.072190189
637.6172762,0.067538843,0.072212591,0.072373171
637.6706458,0.067223496,0.071605208,0.072066028
637.7240121,0.066644944,0.071467825,0.071555523
637.7773749,0.067188636,0.071735011,0.071652917
637.8307342,0.067262758,0.071172053,0.070631091
637.8840901,0.068019225,0.07205396,0.070758228
637.9374426,0.067208927,0.071715212,0.070976122
637.9907916,0.066818084,0.071298274,0.070498377
638.0441372,0.066369568,0.071962751,0.071092952
638.0974793,0.065869049,0.0720658,0.071374228
638.150818,0.065486328,0.07286271,0.072747151
638.2041533,0.064300435,0.072202308,0.072199765
638.2574851,0.064279216,0.072115887,0.072639037
638.3108135,0.063945606,0.070957499,0.071706477
638.3641384,0.064708234,0.070819139,0.071427519
638.4174599,0.065288013,0.070325028,0.071018582
638.470778,0.065280223,0.069660478,0.070685472
638.5240926,0.065490942,0.069876027,0.071372271
638.5774038,0.06533178,0.069782798,0.071557523
638.6307115,0.066346004,0.069872908,0.071818233
638.6840158,0.065322297,0.068752965,0.07088005
638.7373167,0.064338945,0.067610925,0.069375241
638.7906141,0.065357188,0.068041722,0.069760547
638.8439081,0.065692724,0.068005277,0.069426345
638.8971986,0.0659582,0.069049444,0.070457046
638.9504857,0.065371275,0.070110145,0.071133983
639.0037694,0.066224239,0.071382944,0.072298401
639.0570496,0.066762566,0.071868738,0.072816616
639.1103264,0.068278353,0.072578781,0.073527693
