Wavelength,45_5C_Abs,48_5C_Abs,50_0C_Abs
578.5403294,0.257466659,0.372705774,0.307655763
578.5973804,0.257707585,0.369663717,0.307112961
578.6544281,0.257375035,0.365104518,0.30308107
578.7114723,0.251159438,0.356086698,0.293415817
578.7685131,0.245455491,0.344123928,0.28320603
578.8255504,0.245826916,0.346386902,0.288166201
578.8825843,0.240117709,0.33831816,0.283083334
578.9396147,0.240099399,0.336092547,0.283602729
578.9966417,0.237505601,0.331883597,0.278898
579.0536653,0.235489337,0.327014223,0.276165787
579.1106854,0.233775337,0.321887768,0.269246886
579.1677021,0.231719883,0.319136347,0.267952766
579.2247154,0.227413536,0.312739874,0.261356093
579.2817252,0.22368124,0.306866901,0.255333873
579.3387315,0.216775073,0.299052955,0.246176946
579.3957344,0.21509316,0.299383583,0.245701121
579.4527339,0.213563303,0.293806203,0.24371728
579.50973,0.208073046,0.286674019,0.238015557
579.5667226,0.205451802,0.283930677,0.23514641
579.6237117,0.202374016,0.280672859,0.232158835
579.6806974,0.192957941,0.268730325,0.224316827
579.7376797,0.189781947,0.263021656,0.218437523
579.7946586,0.191983565,0.264422316,0.220409014
579.851634,0.192160558,0.264064668,0.220619215
579.9086059,0.186375206,0.252444037,0.212179308
579.9655744,0.180386131,0.243434988,0.205536244
580.0225395,0.17939287,0.241808623,0.201838796
580.0795011,0.179271611,0.241806559,0.202114428
580.1364593,0.176841212,0.240095545,0.199546202
580.1934141,0.179292416,0.239709326,0.198216017
580.2503654,0.176993654,0.235476992,0.194860952
580.3073133,0.173159816,0.230658736,0.191149285
580.3642577,0.168740249,0.22415083,0.186998926
580.4211987,0.165626624,0.222927922,0.185103353
580.4781362,0.165137003,0.221349507,0.18308663
580.5350704,0.163576113,0.220440307,0.181894799
580.592001,0.160321631,0.212492789,0.176611771
580.6489283,0.159566572,0.210694121,0.175273937
580.705852,0.160824467,0.209305199,0.176976312
580.7627724,0.163781403,0.21879855,0.183494842
580.8196893,0.166571729,0.226327757,0.188349094
580.8766028,0.170026071,0.232775399,0.193289147
580.9335128,0.175333161,0.235846994,0.198254422
580.9904194,0.179059016,0.23651551,0.202101065
581.0473225,0.179060728,0.241127408,0.20282189
581.1042222,0.188032266,0.267120658,0.218935897
581.1611185,0.215875355,0.318913146,0.257309034
581.2180113,0.238629592,0.347849081,0.283538638
581.2749007,0.243598429,0.351863595,0.28738989
581.3317866,0.241956566,0.344786275,0.282117894
581.3886691,0.23744961,0.337265768,0.275059031
581.4455482,0.234675244,0.332652864,0.273005
581.5024238,0.230932067,0.324363831,0.268059795
581.559296,0.230305856,0.322397761,0.26707517
581.6161647,0.226790592,0.327142865,0.267182413
581.67303,0.234442349,0.34473103,0.282492517
581.7298919,0.24867897,0.362476556,0.298977969
581.7867503,0.255687109,0.366421283,0.303688885
581.8436053,0.25559255,0.36303769,0.30328069
581.9004568,0.249632471,0.353712525,0.29316384
581.9573049,0.244219148,0.349620898,0.288916238
582.0141496,0.242894798,0.345699207,0.286221553
582.0709908,0.237109101,0.331314483,0.277690639
582.1278286,0.234395599,0.327912102,0.273542896
582.1846629,0.229462954,0.3270672,0.267483092
582.2414938,0.223540236,0.319270423,0.260966207
582.2983212,0.216945346,0.304678667,0.251068868
582.3551453,0.215526385,0.301487867,0.247397389
582.4119658,0.212975114,0.299132027,0.243231598
582.468783,0.212773207,0.295847513,0.241592526
582.5255966,0.209875096,0.289203802,0.23651324
582.5824069,0.204964301,0.286264014,0.233200221
582.6392137,0.201391347,0.278652988,0.232086394
582.6960171,0.200876902,0.270537786,0.226874389
582.752817,0.199947,0.267279468,0.221999767
582.8096135,0.197729576,0.269797995,0.224154388
582.8664065,0.193315493,0.263322335,0.218012734
582.9231961,0.1881077,0.258073307,0.213669606
582.9799823,0.184421187,0.252588354,0.208435943
583.036765,0.180370416,0.248896694,0.203116019
583.0935443,0.176629066,0.246415936,0.19707746
583.1503202,0.174680078,0.242803027,0.19759371
583.2070926,0.173109196,0.239191686,0.194662839
583.2638615,0.171321101,0.238859442,0.193135192
583.320627,0.169047385,0.236908708,0.190966593
583.3773891,0.167674069,0.233595033,0.19106445
583.4341478,0.165604364,0.233516461,0.187980081
583.490903,0.163660341,0.232936594,0.184994723
583.5476547,0.162445856,0.228374376,0.185184806
583.604403,0.160895664,0.223277276,0.184483957
583.6611479,0.15972712,0.221233746,0.182226572
583.7178894,0.156870992,0.219582929,0.180111849
583.7746274,0.15768685,0.21703842,0.179416587
583.8313619,0.156747807,0.213887173,0.178383845
583.888093,0.153092443,0.205774966,0.174373509
583.9448207,0.153647894,0.20789689,0.176584764
584.0015449,0.15114667,0.205426843,0.173781102
584.0582657,0.149407228,0.201747281,0.172780835
584.1149831,0.151967803,0.202503215,0.174611868
584.171697,0.151096639,0.199633656,0.169486986
584.2284075,0.149433165,0.195154346,0.16438636
584.2851145,0.14952487,0.198760127,0.164688066
584.3418181,0.150422087,0.204689445,0.165992075
584.3985182,0.156140694,0.212612474,0.173566122
584.455215,0.157775135,0.211521914,0.172733939
584.5119082,0.164288212,0.227610409,0.182655301
584.5685981,0.186786567,0.273001726,0.216460376
584.6252844,0.209874432,0.305774024,0.246081179
584.6819674,0.219207862,0.310915428,0.25139685
584.7386469,0.219625664,0.307035853,0.249592018
584.795323,0.216635199,0.299935747,0.246708971
584.8519956,0.215219581,0.298018091,0.244851638
584.9086648,0.213668318,0.29812003,0.243456254
584.9653305,0.220654715,0.31842341,0.254932713
585.0219928,0.239229779,0.346442531,0.279631815
585.0786517,0.249216724,0.355712614,0.291541572
585.1353071,0.249453211,0.352003338,0.29208401
585.1919591,0.244048591,0.341991057,0.283735439
585.2486076,0.238985913,0.334111842,0.274871953
585.3052527,0.235434845,0.330601855,0.271775752
585.3618944,0.229052899,0.322541792,0.265184349
585.4185326,0.226979578,0.317404698,0.261600668
585.4751674,0.220915103,0.307471287,0.25405842
585.5317987,0.215301268,0.300711764,0.249054049
585.5884266,0.211883428,0.295479365,0.243656259
585.6450511,0.211455774,0.294437853,0.241780236
585.7016721,0.210325439,0.290512888,0.239976039
585.7582897,0.210863965,0.291158598,0.242240362
585.8149038,0.208340633,0.286222463,0.238993143
585.8715145,0.206013451,0.281843162,0.235635303
585.9281218,0.200935063,0.27381508,0.226422268
585.9847256,0.198733449,0.270430874,0.223492111
586.041326,0.193807671,0.264908971,0.218624337
586.0979229,0.19026372,0.258989588,0.215787247
586.1545164,0.182594791,0.249795974,0.207620224
586.2111064,0.179009177,0.247182824,0.203027331
586.2676931,0.176336717,0.245770839,0.203339298
586.3242762,0.172532967,0.239642333,0.198701371
586.380856,0.169142097,0.237386289,0.195994091
586.4374322,0.169050954,0.237106808,0.196848297
586.4940051,0.169559436,0.232963445,0.194650893
586.5505745,0.166499771,0.22751677,0.191872035
586.6071405,0.164956347,0.222706458,0.186801454
586.663703,0.165896573,0.222567892,0.18769022
586.7202621,0.16725071,0.22067075,0.186077308
586.7768177,0.165840625,0.218936867,0.185490447
586.8333699,0.162829099,0.215081704,0.181837
586.8899187,0.162928071,0.21478381,0.18230836
586.946464,0.158345986,0.209846673,0.178112281
587.0030059,0.153880909,0.206516026,0.17498942
587.0595444,0.149649236,0.203957271,0.172810849
587.1160794,0.148067153,0.200825709,0.168595416
587.1726109,0.147162918,0.198562898,0.165889455
587.229139,0.143914325,0.199388992,0.164266335
587.2856637,0.141955922,0.196084009,0.162310537
587.342185,0.14447312,0.196127801,0.163613751
587.3987028,0.14438678,0.191696435,0.162829586
587.4552171,0.142150466,0.187548011,0.157296925
587.511728,0.13619883,0.181614825,0.149829338
587.5682355,0.136212883,0.184907922,0.152054527
587.6247396,0.135675692,0.182460078,0.148754627
587.6812402,0.133703653,0.17833044,0.142749063
587.7377373,0.131667879,0.176513331,0.142856649
587.794231,0.132021429,0.176152645,0.144391057
587.8507213,0.128844659,0.174238454,0.141991134
587.9072081,0.128866816,0.177677579,0.147058538
587.9636915,0.132731508,0.181027444,0.151298919
588.0201715,0.140871139,0.196159251,0.160136628
588.076648,0.154907426,0.221627521,0.178165723
588.1331211,0.174986614,0.251177814,0.201937976
588.1895907,0.191156958,0.265908543,0.217807235
588.2460569,0.196717913,0.267767443,0.220887742
588.3025196,0.196305983,0.269982036,0.220749139
588.358979,0.201706162,0.289829456,0.230919426
588.4154348,0.217806331,0.319825422,0.252140639
588.4718872,0.231540783,0.333158409,0.266196116
588.5283362,0.23154519,0.326076104,0.266505122
588.5847818,0.228495674,0.321782408,0.261155392
588.6412239,0.224597014,0.313164346,0.25422868
588.6976626,0.223442875,0.313098953,0.253096259
588.7540978,0.217365247,0.30583282,0.247523936
588.8105296,0.213073449,0.295865982,0.241175329
588.8669579,0.212509834,0.296527228,0.240458222
588.9233828,0.211480064,0.295595066,0.240735042
588.9798043,0.205955555,0.287211379,0.232926546
589.0362223,0.2028152,0.281655443,0.230667749
589.0926369,0.201906407,0.277439472,0.228554068
589.149048,0.201924438,0.272948122,0.224859147
589.2054557,0.198326866,0.269728167,0.221616744
589.26186,0.194904414,0.264635632,0.21749108
589.3182608,0.189311924,0.259117195,0.213092781
589.3746582,0.185685944,0.253388372,0.211221677
589.4310521,0.181924378,0.247425216,0.205243284
589.4874426,0.181020595,0.24725313,0.205250319
589.5438297,0.178496957,0.244665303,0.206396267
589.6002133,0.176522969,0.23878766,0.201997598
589.6565935,0.174115126,0.238201855,0.200491302
589.7129702,0.172034073,0.235347998,0.196513036
589.7693435,0.168998537,0.227355006,0.190962667
589.8257134,0.166784697,0.225806543,0.188360669
589.8820798,0.164353463,0.219479285,0.183395841
589.9384428,0.162575019,0.215596122,0.182901991
589.9948023,0.1654112,0.219070102,0.184366262
590.0511584,0.166185306,0.2202991,0.183754908
590.107511,0.162094636,0.216324026,0.180599293
590.1638602,0.157322362,0.212151393,0.173707786
590.220206,0.159666472,0.2106128,0.175130023
590.2765483,0.158245447,0.210450843,0.1764819
590.3328872,0.156512773,0.209126792,0.173901447
590.3892227,0.153755433,0.207147853,0.172203661
590.4455547,0.148566413,0.201060434,0.167858659
590.5018833,0.146221452,0.197582373,0.162647133
590.5582084,0.142665799,0.194031145,0.15977534
590.6145301,0.141459748,0.190705052,0.156235857
590.6708483,0.139733294,0.183938688,0.155273018
590.7271631,0.137915723,0.182826925,0.152190402
590.7834745,0.134839173,0.181449815,0.148536493
590.8397824,0.131751464,0.175831641,0.142274805
590.8960869,0.131456784,0.175835724,0.143997957
590.9523879,0.131085039,0.174865406,0.144494055
591.0086856,0.130122158,0.17556892,0.14404767
591.0649797,0.128744807,0.171974856,0.141657717
591.1212704,0.128638843,0.169286537,0.139308242
591.1775577,0.129068376,0.168484737,0.139754056
591.2338416,0.128866646,0.167944452,0.13927733
591.290122,0.126780775,0.164773392,0.135555901
591.3463989,0.129970766,0.166374843,0.137522725
591.4026724,0.129811437,0.165837705,0.138439909
591.4589425,0.130711158,0.164346765,0.138409305
591.5152091,0.129890754,0.16333394,0.137954231
591.5714723,0.130007525,0.164533873,0.140459904
591.6277321,0.131011372,0.170738364,0.14245996
591.6839884,0.134352905,0.182070149,0.150419222
591.7402413,0.150397583,0.211846207,0.172575875
591.7964907,0.169073873,0.232711795,0.194097326
591.8527367,0.178799172,0.250921215,0.206515859
591.9089793,0.193623463,0.283215747,0.230013895
591.9652184,0.213128307,0.306105201,0.252607668
592.0214541,0.216788942,0.306369073,0.253747018
592.0776863,0.215518693,0.307951776,0.254036795
592.1339151,0.21031017,0.297870012,0.248184952
592.1901404,0.2104641,0.295951052,0.249425193
592.2463623,0.211039382,0.295170821,0.248368363
592.3025808,0.20910982,0.293647048,0.245514894
592.3587958,0.206801634,0.28704505,0.240877175
592.4150074,0.202996641,0.283666886,0.235797691
592.4712156,0.199836835,0.277612555,0.229953398
592.5274203,0.194818057,0.272787951,0.224722709
592.5836216,0.188413954,0.266806522,0.218431875
592.6398194,0.185743628,0.260438871,0.215367374
592.6960138,0.18581614,0.256862864,0.213079649
592.7522047,0.187512228,0.254404496,0.212757666
592.8083922,0.184909028,0.248533884,0.209776312
592.8645763,0.182301901,0.243729502,0.207125977
592.9207569,0.180739347,0.239679781,0.206288301
592.9769341,0.179731211,0.238766103,0.204616015
593.0331078,0.178425229,0.23937811,0.20615108
593.0892781,0.17795324,0.240057005,0.207812717
593.145445,0.174202373,0.239649258,0.20460549
593.2016084,0.174202679,0.23801907,0.198705635
593.2577684,0.17242661,0.233211494,0.196445809
593.3139249,0.174103783,0.233887493,0.197484979
593.370078,0.170346119,0.229543242,0.191640108
593.4262277,0.167849503,0.225560728,0.187725526
593.4823739,0.168106882,0.223796925,0.188351469
593.5385167,0.164597315,0.216716086,0.182646007
593.594656,0.160525243,0.210215392,0.176815014
593.6507919,0.160039415,0.210553244,0.178246197
593.7069244,0.157034864,0.206949065,0.17598338
593.7630534,0.156683593,0.205967798,0.174327218
593.819179,0.154349291,0.201567111,0.172283206
593.8753011,0.151547863,0.198946149,0.169624912
593.9314198,0.151316507,0.197521145,0.167210104
593.987535,0.149460803,0.195693779,0.163942768
594.0436468,0.146465004,0.19284701,0.162954655
594.0997552,0.145565195,0.190236418,0.162425691
594.1558601,0.14277269,0.184451405,0.156176948
594.2119616,0.13937765,0.181521945,0.153337248
594.2680597,0.137751397,0.178307893,0.152223184
594.3241543,0.136349336,0.175897824,0.149197072
594.3802455,0.131669001,0.171679107,0.145255043
594.4363332,0.129272283,0.169710588,0.142097679
594.4924175,0.129329636,0.170852646,0.144090096
594.5484983,0.128325421,0.168055649,0.14312944
594.6045757,0.127021265,0.16677153,0.140261073
594.6606497,0.124525852,0.166713069,0.137619374
594.7167202,0.123965555,0.165890951,0.137566186
594.7727873,0.122245231,0.162271175,0.136017533
594.8288509,0.11929296,0.15812276,0.13191318
594.8849111,0.115947113,0.152481656,0.12684081
594.9409679,0.117957772,0.151739602,0.127256643
594.9970212,0.119782516,0.153842095,0.12835138
595.0530711,0.115331007,0.1475689,0.124357817
595.1091175,0.114240659,0.146529468,0.123569325
595.1651605,0.113928232,0.146758219,0.121929954
595.2212001,0.114922077,0.145462825,0.121672021
595.2772362,0.110886484,0.142480124,0.118201214
595.3332689,0.109642971,0.139633381,0.116211423
595.3892981,0.112120899,0.144740895,0.118917762
595.4453239,0.120416709,0.164660901,0.131360538
595.5013463,0.143206069,0.210264981,0.164148716
595.5573652,0.170116811,0.248577239,0.198522516
595.6133807,0.187145952,0.264232605,0.218015997
595.6693927,0.193663229,0.268577556,0.223215272
595.7254013,0.194788585,0.268718091,0.222582685
595.7814065,0.190891723,0.267604581,0.220209215
595.8374082,0.193323484,0.270855479,0.222385406
595.8934065,0.192260386,0.269893643,0.223786939
595.9494013,0.189924588,0.266195955,0.221293162
596.0053927,0.187950863,0.256558876,0.214060249
596.0613806,0.186836479,0.249520556,0.211691009
596.1173651,0.190286673,0.253826845,0.216861565
596.1733462,0.186913069,0.248993609,0.214571033
596.2293238,0.181097894,0.2378862,0.206895592
596.285298,0.179860287,0.239546101,0.205844803
596.3412688,0.180451749,0.245221255,0.20885579
596.3972361,0.177645022,0.24177483,0.207462148
596.4531999,0.174309133,0.238135032,0.200945159
596.5091604,0.171304108,0.2315008,0.195748994
596.5651174,0.169839355,0.229973127,0.194134541
596.6210709,0.166837506,0.223718076,0.189844336
596.677021,0.162852782,0.221478762,0.185243789
596.7329677,0.159775788,0.220222828,0.181496103
596.7889109,0.159442707,0.217006712,0.180587152
596.8448507,0.161512024,0.214656538,0.179254087
596.900787,0.161061315,0.213399516,0.178375311
596.9567199,0.15968523,0.21081865,0.177078125
597.0126494,0.161181715,0.21067354,0.177182364
597.0685754,0.159791961,0.208371872,0.174871153
597.124498,0.155621015,0.204587278,0.170210502
597.1804171,0.151833056,0.198427779,0.168225717
597.2363328,0.15098896,0.193896203,0.167119838
597.2922451,0.146365678,0.189093986,0.161292132
597.3481539,0.142616765,0.186034374,0.156062708
597.4040593,0.141413055,0.184092851,0.155042291
597.4599612,0.139035557,0.183390962,0.154609438
597.5158597,0.135130876,0.17930174,0.150580347
597.5717548,0.129868815,0.174344317,0.145568761
597.6276464,0.127803865,0.173538756,0.144539595
597.6835345,0.128231995,0.175620412,0.146038472
597.7394193,0.126441391,0.168611965,0.142268254
597.7953006,0.123701529,0.163858777,0.138723813
597.8511784,0.125290977,0.165124579,0.139765823
597.9070528,0.125290096,0.164243737,0.142875841
597.9629238,0.122692924,0.164284749,0.142856205
598.0187913,0.120306941,0.161640548,0.140103731
598.0746554,0.120905822,0.159388534,0.141650395
598.1305161,0.120674301,0.158555696,0.138651864
598.1863733,0.120377048,0.15665543,0.136530258
598.242227,0.116940993,0.15383857,0.132725142
598.2980774,0.116181492,0.152135727,0.132084951
598.3539243,0.112609652,0.14982858,0.128277829
598.4097677,0.113438466,0.151528204,0.128190787
598.4656077,0.112762992,0.149719309,0.125567105
598.5214443,0.113104165,0.147555069,0.125280149
598.5772774,0.111787582,0.145931545,0.12278061
598.6331071,0.109035741,0.144597056,0.120396913
598.6889333,0.108941235,0.143313593,0.122034285
598.7447561,0.106926056,0.142266207,0.120123322
598.8005755,0.107554199,0.145274467,0.120642267
598.8563914,0.106408393,0.140508699,0.118238039
598.9122039,0.10557098,0.138049466,0.115967901
598.9680129,0.10471586,0.134803057,0.113229607
599.0238185,0.104513804,0.13520265,0.112566375
599.0796207,0.105024282,0.137529185,0.117040851
599.1354194,0.106939473,0.138373384,0.116451367
599.1912147,0.110739165,0.151383026,0.123434784
599.2470065,0.129095121,0.186200394,0.150280298
599.3027949,0.153066178,0.218844205,0.178928185
599.3585799,0.168437573,0.239391038,0.196651839
599.4143614,0.177416426,0.25147652,0.209385595
599.4701395,0.180628195,0.252323099,0.213135405
599.5259141,0.180653305,0.252170082,0.211689136
599.5816853,0.179398226,0.251067417,0.209916757
599.6374531,0.179580528,0.247384748,0.208545799
599.6932174,0.178389876,0.247657201,0.207910189
599.7489782,0.177067497,0.241301792,0.204522901
599.8047357,0.173647313,0.235756042,0.201809837
599.8604897,0.170943567,0.233163138,0.198564852
599.9162402,0.169983992,0.233439822,0.195207722
599.9719873,0.169377617,0.22979322,0.194405306
600.027731,0.170013591,0.228742719,0.193117075
600.0834712,0.16891404,0.227278689,0.192703106
600.139208,0.166517441,0.221419073,0.190346801
600.1949414,0.166377692,0.218940847,0.186088534
600.2506713,0.162120462,0.216363968,0.181612091
600.3063977,0.159183048,0.210748156,0.181205251
600.3621208,0.155377441,0.205465271,0.177560982
600.4178403,0.154282755,0.203478723,0.174262307
600.4735565,0.151287637,0.200266002,0.170112244
600.5292692,0.151975804,0.197701389,0.170187988
600.5849785,0.153782586,0.195183932,0.16957818
600.6406843,0.149192202,0.191129911,0.16354732
600.6963867,0.146288948,0.190094295,0.161546865
600.7520856,0.142799547,0.18411914,0.158796984
600.8077811,0.143429872,0.184039521,0.157511323
600.8634732,0.141803424,0.183503601,0.153118062
600.9191618,0.139877382,0.179820687,0.150510107
600.974847,0.137053897,0.175166912,0.145051169
601.0305287,0.139084786,0.180486233,0.148923495
601.086207,0.139858809,0.181277869,0.1510676
601.1418819,0.135006373,0.178234895,0.147492603
601.1975533,0.136212698,0.178319969,0.148809092
601.2532213,0.137776171,0.1828801,0.15196068
601.3088858,0.136146461,0.178704607,0.148262667
601.3645469,0.135177099,0.173385954,0.146547309
601.4202045,0.134518518,0.172534069,0.148027438
601.4758588,0.135478712,0.172632495,0.14514666
601.5315095,0.133417652,0.166578018,0.141520956
601.5871569,0.128607055,0.160335074,0.135912812
601.6428008,0.129080542,0.161915185,0.136144071
601.6984412,0.126320878,0.158341047,0.130842472
601.7540782,0.123397179,0.154018096,0.130932886
601.8097118,0.118414933,0.152570389,0.128411898
601.8653419,0.119305041,0.15517103,0.127280578
601.9209686,0.117567182,0.153354508,0.126282857
601.9765919,0.115615235,0.147074499,0.122085083
602.0322117,0.110018977,0.138270639,0.115410875
602.087828,0.111821733,0.141926398,0.12098544
602.143441,0.113142234,0.141847922,0.123749993
602.1990505,0.111137411,0.141792229,0.122370958
602.2546565,0.113043302,0.142356415,0.12071888
602.3102591,0.110228845,0.138768266,0.11887699
602.3658583,0.10980813,0.13794709,0.119810834
602.421454,0.110159815,0.139363621,0.120023413
602.4770463,0.10975567,0.136408281,0.115875918
602.5326351,0.111534982,0.13585532,0.118677946
602.5882205,0.112287342,0.136198206,0.117913976
602.6438025,0.114274227,0.136538208,0.11637609
602.699381,0.112790422,0.136055289,0.114771335
602.7549561,0.112292218,0.137103794,0.115208894
602.8105277,0.112557254,0.136943875,0.115794098
602.8660959,0.111189304,0.135462233,0.114619194
602.9216607,0.107265649,0.131054198,0.112164071
602.977222,0.105229756,0.134226098,0.111095599
603.0327799,0.111583812,0.152464478,0.121650306
603.0883343,0.129641861,0.18730929,0.147745648
603.1438853,0.149549934,0.211451063,0.172887583
603.1994329,0.156914031,0.21767813,0.182620115
603.254977,0.163523678,0.227526911,0.189836815
603.3105177,0.166370722,0.22975852,0.191949309
603.3660549,0.168494822,0.23065132,0.19403476
603.4215887,0.169489151,0.231376028,0.193343874
603.4771191,0.167449284,0.229690886,0.191282495
603.532646,0.167615401,0.225759047,0.1899983
603.5881694,0.166704355,0.22317165,0.187382787
603.6436895,0.161647551,0.220802636,0.184315676
603.6992061,0.160453691,0.221079944,0.184333352
603.7547192,0.156097186,0.215406772,0.182679611
603.8102289,0.151745635,0.212408049,0.179161663
603.8657352,0.150136437,0.208295472,0.175429512
603.921238,0.152568031,0.208815752,0.175417546
603.9767374,0.149125827,0.204682766,0.171268054
604.0322334,0.145122319,0.20033854,0.166048364
604.0877259,0.143379479,0.195594194,0.16210058
604.1432149,0.141278431,0.195337262,0.158842923
604.1987006,0.141226319,0.191257743,0.157657432
604.2541827,0.140893707,0.187389248,0.157263182
604.3096615,0.136266794,0.182844308,0.152783842
604.3651368,0.13377481,0.181165739,0.151506744
604.4206087,0.134906089,0.181004125,0.152687299
604.4760771,0.134635387,0.178979522,0.150775632
604.5315421,0.132252243,0.174661636,0.146054939
604.5870036,0.135335239,0.179595694,0.151428868
604.6424617,0.133545564,0.174892247,0.148607827
604.6979164,0.130291661,0.169014425,0.142814686
604.7533676,0.127314803,0.169596406,0.138876793
604.8088154,0.129688974,0.17256303,0.1415017
604.8642597,0.128186268,0.170073235,0.13762694
604.9197006,0.128426396,0.168210215,0.137168695
604.9751381,0.129157506,0.167787585,0.138176167
605.0305721,0.12856632,0.167472737,0.137563207
605.0860026,0.128151989,0.164084408,0.136177117
605.1414298,0.128407718,0.163100186,0.136215625
605.1968535,0.127823407,0.162092016,0.135994826
605.2522737,0.12487513,0.158430367,0.131882746
605.3076906,0.126253269,0.160048785,0.133340714
605.3631039,0.127828353,0.158508658,0.135109715
605.4185139,0.125789915,0.15861818,0.134705784
605.4739203,0.124587786,0.157919189,0.13421554
605.5293234,0.118876187,0.154501528,0.128862077
605.584723,0.116000107,0.152510327,0.127274161
605.6401192,0.11609778,0.149842387,0.127582956
605.6955119,0.118603677,0.150863175,0.127160391
605.7509012,0.116011393,0.14531503,0.122791901
605.8062871,0.114105378,0.140475756,0.120136268
605.8616695,0.116637959,0.141934864,0.121553488
605.9170484,0.11323594,0.1386096,0.119370029
605.972424,0.112732593,0.135521788,0.118834951
606.027796,0.113190972,0.135221479,0.118983216
606.0831647,0.110472797,0.132650829,0.117088485
606.1385299,0.109837101,0.133907991,0.115982646
606.1938917,0.110936573,0.133714539,0.116379404
606.24925,0.106105709,0.129463713,0.11313294
606.3046049,0.10413548,0.128293185,0.111984038
606.3599563,0.102976145,0.127085394,0.110342965
606.4153043,0.102375896,0.127474942,0.108757272
606.4706489,0.103120848,0.128935429,0.111017325
606.52599,0.101641903,0.128921332,0.109462045
606.5813277,0.102849685,0.132174777,0.111974598
606.6366619,0.099812747,0.129044152,0.110817734
606.6919927,0.10170725,0.128163392,0.109755939
606.7473201,0.102194979,0.130128382,0.109934932
606.802644,0.099906827,0.129847432,0.108769229
606.8579645,0.102780622,0.137895909,0.114871733
606.9132815,0.109333475,0.154757626,0.125325766
606.9685951,0.120079993,0.169418409,0.14001334
607.0239053,0.130247498,0.18788043,0.154177862
607.079212,0.13967647,0.198997728,0.165732055
607.1345153,0.142952384,0.199370305,0.166723833
607.1898151,0.147119237,0.200439034,0.170072612
607.2451115,0.145930385,0.198057534,0.165237034
607.3004044,0.146394571,0.198051257,0.16757227
607.355694,0.146622403,0.201682784,0.17008155
607.41098,0.15341252,0.205859327,0.173222448
607.4662627,0.152999042,0.204681472,0.172014763
607.5215418,0.149223181,0.199738177,0.169685081
607.5768176,0.145633051,0.194744473,0.162491696
607.6320899,0.144181705,0.193488958,0.163335333
607.6873588,0.141305577,0.192435704,0.163450842
607.7426242,0.138220845,0.191477905,0.161792795
607.7978862,0.137622544,0.188652277,0.160719981
607.8531447,0.138653157,0.184568957,0.157283037
607.9083998,0.139001631,0.18086944,0.152559321
607.9636515,0.139133342,0.180772906,0.15189317
608.0188997,0.138424496,0.178712599,0.150283929
608.0741445,0.137806045,0.176709573,0.148695731
608.1293859,0.137024088,0.175929974,0.148395759
608.1846238,0.133813027,0.172591826,0.144241354
608.2398582,0.132035532,0.16930047,0.14055081
608.2950893,0.130666299,0.167982047,0.139071159
608.3503168,0.12937661,0.168370949,0.138773409
608.405541,0.128317098,0.168618157,0.135919364
608.4607617,0.128155022,0.168423881,0.13491261
608.5159789,0.12583287,0.164650122,0.133660767
608.5711928,0.125552322,0.161126659,0.134412177
608.6264031,0.122660666,0.158717228,0.133135219
608.6816101,0.121873352,0.1574832,0.132303109
608.7368136,0.121204212,0.159981875,0.132661636
608.7920136,0.118980379,0.15924394,0.13270418
608.8472103,0.11752572,0.155639347,0.129529192
608.9024034,0.116880183,0.154434904,0.127232463
608.9575932,0.111134767,0.145480906,0.120677374
609.0127795,0.111536144,0.148318927,0.12285654
609.0679623,0.113825531,0.14894634,0.125756494
609.1231417,0.114265022,0.145950652,0.125355669
609.1783177,0.113594525,0.143510762,0.122093743
609.2334902,0.113872068,0.145300298,0.125256525
609.2886593,0.110488994,0.141474926,0.122833371
609.343825,0.111328478,0.140706743,0.122245494
609.3989872,0.109717297,0.135563972,0.120257643
609.454146,0.114033754,0.135308307,0.121694342
609.5093013,0.113266043,0.133781303,0.120311987
609.5644532,0.113838542,0.137231927,0.119887348
609.6196016,0.114620704,0.138302032,0.120568337
609.6747466,0.111230976,0.13781765,0.119435649
609.7298882,0.110982087,0.138941507,0.119642337
609.7850263,0.108194223,0.138112762,0.117364297
609.840161,0.106747802,0.134457436,0.116382454
609.8952923,0.106748013,0.1363052,0.116718167
609.9504201,0.106063597,0.135046653,0.113008925
610.0055444,0.105712455,0.13407448,0.1112095
610.0606654,0.104348889,0.130761626,0.110915054
610.1157829,0.10353561,0.131670556,0.108922405
610.1708969,0.103522839,0.130339832,0.107073354
610.2260075,0.103698677,0.129236279,0.106300384
610.2811147,0.102610892,0.127341585,0.106037662
610.3362184,0.105295336,0.129221035,0.109038265
610.3913187,0.102349541,0.12355655,0.105263561
610.4464155,0.100961038,0.122750842,0.105211034
610.5015089,0.097989535,0.119446779,0.101879465
610.5565989,0.100802575,0.12503888,0.104514501
610.6116854,0.098123931,0.124277746,0.104013424
610.6667685,0.098064168,0.122128229,0.102313116
610.7218481,0.098798001,0.123380932,0.101743844
610.7769243,0.100785462,0.128356015,0.104026889
610.8319971,0.107537705,0.141024963,0.115044878
610.8870664,0.116400156,0.152159445,0.127852787
610.9421322,0.121385717,0.160381103,0.133210573
610.9971947,0.121481387,0.163223154,0.134724516
611.0522537,0.123385532,0.170774477,0.139579913
611.1073092,0.130949421,0.182825791,0.14873259
611.1623613,0.139794332,0.191047597,0.157699678
611.21741,0.143801305,0.194696817,0.161859756
